item,itemLabel,startDate,endDate
Q57467,Áder János,1998-06-18,2002-05-14
Q469578,Szili Katalin,2002-05-15,2009-09-14
Q1105579,Katona Béla,2009-09-15,2010-05-13
Q184810,Schmitt Pál,2010-05-14,2010-08-05
Q465476,Kövér László,2010-08-06,
